Actual_GDP,Actual_Life_Expectancy,Predicted_Life_Expectancy,Residual
26834.3592463839,75.114,73.28649849697004,1.8275015030299642
729.519134044611,65.733,67.851996420089,-2.1189964200889904
6031.28139580144,72.322,68.95571656925122,3.36628343074878
80988.1376230858,79.4317073170732,84.5602247405578,-5.128517423484595
779.437777753268,57.738,67.86238847657133,-10.124388476571326
59490.2452034202,78.637,80.08479641000793,-1.4477964100079248
2383.26171780393,70.856,68.19627232706222,2.659727672937777
480.08585075452,65.509,67.80006943297666,-2.2910694329766557
5432.4854184654,73.075,68.83105930383772,4.243940696162284
2413.0076562942,71.805,68.20246483250598,3.6025351674940254
3320.47775133903,74.307,68.39138183391283,5.915618166087171
2464.64241531918,72.001,68.2132141496423,3.7877858503577073
759.762065168498,57.903,67.85829238939188,-9.955292389391879
8575.17134637222,79.602,69.48530323441524,10.116696765584763
2376.12554719873,62.833,68.19478672003272,-5.361786720032725
7714.1099998804,78.275,69.30604759999287,8.96895240000714
8351.20324040982,69.605,69.43867758446795,0.16632241553205063
2482.84917843357,71.103,68.21700443112009,2.885995568879906
12578.1878632,76.171,70.31865067040304,5.8523493295969615
1319.59297370991,65.326,67.97483791206422,-2.6488379120642236
6491.19280618646,76.6024390243903,69.05146086433837,7.55097816005194
29187.369382785,80.6756097560976,73.77634782828808,6.899261927809519
36632.9280421411,72.917,75.32636322097704,-2.409363220977042
3065.60329524196,70.719,68.33832210418292,2.3806778958170725
44368.781373043,79.0803414634146,76.93681211904794,2.143529344366655
6914.1780318076,65.726,69.13951787128558,-3.4135178712855776
1562.36458068032,66.496,68.02537807230311,-1.5293780723031176
1950.10468280866,70.068,68.10609775421798,1.9619022457820137
2844.88810647853,64.2,68.29237364609729,-4.092373646097286
2538.59139143371,62.622,68.22860883746833,-5.606608837468329
54264.570495898,85.708,78.99691615757496,6.71108384242504
742.133791107063,57.506,67.85462253768674,-10.348622537686737
834.311715460625,68.605,67.87381212548678,0.7311878745132248
26989.389260959,78.119512195122,73.31877262439474,4.800739570727259
2723.17529825196,64.198,68.26703549017509,-4.0690354901750965
1080.14718624765,39.757,67.9249901204798,-28.167990120479807
23977.1734120477,81.3434146341464,72.69168993718132,8.651724696965076
8409.20741452279,67.713,69.45075288557412,-1.7377528855741247
136.925716400723,63.542,67.72863040271164,-4.186630402711643
42314.0615817218,81.94,76.50906083134457,5.430939168655428
15636.5252586048,73.9146341463415,70.95533493491513,2.9592992114263694
6258.44991640954,73.627,69.00300848108573,4.623991518914266
1127.16077872857,62.363,67.93477740379124,-5.571777403791245
3321.04397795719,70.291,68.39149971089347,1.899500289106527
963.05712890625,62.788,67.90061432821042,-5.112614328210427
1892.70524039558,67.679193904199,68.09414834607514,-0.41495444187614794
8410.09248198479,72.3,69.45093713879841,2.8490628612015882
15874.5220531254,77.9048780487805,71.00488107534531,6.899996973435194
35365.0693039774,79.3682926829268,75.06242056068527,4.305872122241539
32890.5492465722,75.327,74.5472753104795,0.7797246895204921
10674.504157865,77.591,69.922342054612,7.6686579453879915
52003.7200729997,83.1951219512195,78.52625262292452,4.6688693282949885
1105.65193844261,70.6512195121951,67.93029969633537,2.7209198158597303
818.285427416713,62.353,67.87047577501367,-5.517475775013672
1441.7201725688,60.293,68.00026233577208,-7.707262335772079
4912.57966349119,72.13,68.72282539422437,3.407174605775623
19406.0589683582,77.6658536585366,71.7400759517676,5.925777706769011
2129.44114197634,71.278,68.14343199398398,3.134568006016025
4861.29184126229,76.059,68.71214830234325,7.346851697656746
2443.40827649123,69.5963746571515,68.20879362949873,1.3875810276527716
7434.07465031562,73.308,69.24774987887062,4.0602501211293855
2046.46611650758,68.167,68.1261582644266,0.040841735573394544
68091.3191138669,81.3048780487805,81.8753668110745,-0.5704887622940049
3570.61257980872,72.448,68.4434548686056,4.004545131394394
6154.49593498217,71.647,68.98136735531993,2.6656326446800733
7172.92908521143,76.490243902439,69.19338463051746,7.296859271921548
3899.82596332878,72.5609756097561,68.5119904661721,4.048985143584005
747.356966759448,57.899,67.8557098976862,-9.956709897686196
495.916073559269,53.2,67.80336496661485,-14.603364966614848
429.431656725102,54.442,67.78952424972822,-13.347524249728217
1487.3165506701,53.395,68.00975458358603,-14.614754583586027
4614.0479692596,78.9,68.660677106576,10.239322893424003
4147.1981423222,72.694,68.56348837287126,4.13051162712874
59583.7140001673,82.2536585365854,80.10425473144792,2.1494038051374815
962.48104194733,49.148,67.90049439850539,-18.752494398505384
21870.4159669594,79.2341463414634,72.25310545776883,6.981040883694575
57196.4220783778,82.7487804878049,79.60726862269357,3.141511865111326
1447.12310138035,65.279,68.00138711675987,-2.722387116759876
65689.3214536911,77.7268292682927,81.37531926369577,-3.648489995403068
61324.7665045565,80.9536585365854,80.46670680586571,0.48695173071968156
619.536364296461,62.971,67.8291002219876,-4.8581002219876055
112339.425587467,80.686,91.08693162028277,-10.400931620282762
4295.18945121228,69.651,68.59429718350034,1.0567028164996515
23804.0249914995,76.178,72.65564392245652,3.5223560775434777
28897.4439396908,80.690243902439,73.71599118883518,6.974252713603818
7104.96401088027,65.42,69.17923567055377,-3.759235670553764
2909.85818010301,69.45,68.30589910721974,1.1441008927802585
14082.6548502728,77.583,70.63185040388777,6.951149596112231
6987.70098766257,74.693,69.1548238702717,5.538176129728299
8162.37929361396,78.037,69.39936824081325,8.63763175918676
2214.62084142432,62.427,68.16116469227158,-5.734164692271584
491.866848718929,63.433,67.80252199953634,-4.369521999536339
1496.08951771242,60.817,68.01158093867599,-7.1945809386759905
1380.47020838317,65.641,67.98751132652846,-2.346511326528457
844.4483573908,58.548,67.8759223702301,-9.327922370230098
7268.65445473873,74.6146341463415,69.21331272497304,5.401321421368465
4418.75206546679,73.435,68.62002043179075,4.814979568209253
1578.36733030667,67.71,68.02870952255165,-0.3187095225516572
503.514533472879,63.068,67.80494681296993,-4.736946812969933
2551.01773827307,74.672,68.23119575266934,6.440804247330661
5017.7410922824,75.16,68.74471788621874,6.4152821137812595
1362.17381205593,66.761,67.98370238522057,-1.2227023852205718
56542.9569455727,78.251,79.47123033990324,-1.2202303399032388
5156.09817143194,70.152,68.77352104420606,1.3784789557939376
34904.1081923834,83.3463414634146,74.9664577389427,8.37988372447191
26528.130158144,82.448,73.22274776688016,9.225252233119832
7781.06597484974,76.714,69.31998648578818,7.394013514211821
6190.04792278445,72.577,68.98876856332264,3.5882314366773613
3306.98159414141,70.135,68.38857220573642,1.7464277942635817
357.261152798144,65.617,67.7744998040012,-2.1574998040011906
31830.5284993358,81.438,74.32660033497295,7.111399665027051
52176.6649141178,81.2951219512195,78.56225625651115,2.7328656947083516
10462.7929159533,74.971,69.87826803696176,5.092731963038247
39751.1330982711,84.2109756097561,75.97551072698569,8.235464882770415
358.39927142073,59.014,67.7747367373818,-8.760736737381798
236.694472592753,61.345,67.74940024885512,-6.404400248855126
56033.573792065,81.5414634146342,79.36518702403718,2.1762763905970104
3878.31206735244,71.043,68.50751170622328,2.535488293776723
4577.21029180491,75.555,68.6530082438757,6.901991756124303
27466.6494525504,67.1817073170732,73.41812858640235,-6.236421269329142
16605.0570511887,76.0658536585366,71.15696375224064,4.908889906295954
3380.16512135859,74.2056097560976,68.40380754251473,5.801802213582874
764.634465224597,58.041,67.85930672497524,-9.818306724975244
170663.375247872,85.878,103.22880355657377,-17.350803556573766
633.395661686298,61.895,67.83198544864001,-5.936985448640009
21676.4859642714,80.7219512195122,72.21273313609046,8.509218083421743
36671.1566752621,76.867,75.33432165263947,1.5326783473605303
2322.89053964583,74.463,68.18370426337472,6.279295736625272
528.256019777898,59.926,67.81009749223595,-7.884097492235952
23487.228515625,81.464,72.58969327504096,8.874306724959041
652.022501029449,59.476,67.83586318153017,-8.359863181530173
861.381496414995,43.611,67.87944750881739,-24.268447508817395
26650.2934234303,73.235,73.248179698892,-0.013179698892002989
6665.74180472239,71.468,69.08779845119885,2.3802015488011534
11748.0919307944,75.444,70.14584141168875,5.298158588311253
15941.4482421875,70.5787804878049,71.01881376031447,-0.4400332725095666
3947.64517905415,71.096,68.52194546402137,2.5740545359786324
5607.24299266608,71.532,68.86744031195182,2.664559688048172
10022.9688543402,75.2365853658537,69.78670552341973,5.4498798424339725
116860.02817236,82.1439024390244,92.02803005377757,-9.884127614753169
27805.4850319422,77.116,73.48866733140142,3.6273326685985836
42414.0590092117,84.016,76.52987828224785,7.486121717752155
12257.0206622345,75.909756097561,70.25179012603036,5.657965971530643
29659.5428567811,79.6,73.87464483811604,5.725355161883954
371.627016389759,52.632,67.77749048753685,-15.145490487536854
26225.1697734149,77.9878048780488,73.1596775150442,4.8281273630046115
1021.35216668794,68.749,67.91275018127573,0.8362498187242693
8175.33285077393,76.975,69.40206491058736,7.572935089412638
1027.27345365357,59.116,67.91398287399377,-8.797982873993774
6599.64529055481,68.968,69.07403848783677,-0.10603848783676995
15975.7473782258,74.4,71.02595414980674,3.3740458501932693
17332.4360742988,79.324,71.30838941869791,8.015610581302084
18347.1109131055,76.647,71.51962428913282,5.1273757108671845
103553.840134417,81.7512195121951,89.25794963128189,-7.506730119086782
2333.37128334477,61.562,68.18588614317763,-6.623886143177629
61410.0792630788,83.5439024390244,80.48446720437337,3.059435234651019
4729.67080428075,68.911,68.6847474527016,0.22625254729840094
3512.39350276709,74.8707317073171,68.43133482903687,6.439396878280235
2057.87944554011,52.669,68.12853428971786,-15.459534289717865
5967.05595058777,73.6243902439025,68.94234612477041,4.682044119132087
422.18359375,55.929,67.78801534896031,-11.859015348960313
15188.1902175113,73.2292682926829,70.86200060681827,2.3672676858646327
1020.12326200737,64.182,67.91249434806586,-3.7304943480658608
16093.2158203125,78.758,71.05040871416112,7.707591285838873
4149.76140312687,74.979,68.56402199215822,6.414978007841782
4759.2846435467,69.788,68.69091245774675,1.0970875422532487
2304.82694329052,64.096,68.17994378633344,-4.083943786333435
533.982476434866,59.477,67.81128962520677,-8.334289625206772
19608.7943945553,76.2829268292683,71.78228138531877,4.500645443949537
1092.56400746252,68.302,67.92757505263761,0.3744249473623995
4083.52874483605,72.732,68.55023368633103,4.181766313668973
22299.4044062173,81.3292682926829,72.34241221291738,8.986856079765516
14982.9111487767,73.3975609756097,70.81926563810835,2.578295337501345
1130.08791444158,73.0268292682927,67.9353867745073,5.091442493785408
771.924911410619,61.842,67.86082444907426,-6.018824449074259
8395.13622603431,65.816,69.4478235474615,-3.6318235474614937
633.835487638011,64.931,67.83207701154704,-2.901077011547045
409.8504859647,40.265,67.78544784425294,-27.520447844252942
49651.0439709448,78.7418048780488,78.0364728308314,0.7053320472173965
1109.53926036049,70.97,67.93110895848544,3.0388910415145602
6133.32552410183,73.832,68.97696010205186,4.8550398979481315
19643.4690380742,79.6487804878049,71.78949994790746,7.859280539897441
953.0107421875,64.404,67.8985228727848,-3.494522872784799
14532.5009308511,76.543,70.7254992999798,5.817500700020204
4143.40125686315,73.136,68.56269793777095,4.573302062229047
847.731631942565,63.265,67.87660588188133,-4.6116058818813315
26451.7965647453,80.214,73.20685664975107,7.007143350248924
2854.89412272653,70.163,68.29445669720378,1.868543302796212
3521.46943457574,69.733,68.43322425529084,1.2997757447091658
43148.0459288416,82.719512195122,76.68267957970713,6.036832615414866
224.89939239264,61.806,67.74694475065753,-5.940944750657536
3685.77299991587,52.557,68.46742894925707,-15.910428949257067
29446.5330872868,78.2926829268293,73.83030049316962,4.462382433659684
2550.04221437511,71.487,68.23099266823645,3.2560073317635414
1941.87255859375,67.958,68.10438399171453,-0.14638399171452932
34075.8490439847,83.1878048780488,74.79403086167403,8.393774016374763
55153.3940182967,78.8414634146341,79.18195131801531,-0.3404879033812023
2722.47407755402,65.04,68.26688951014522,-3.226889510145213
27906.5695029641,77.9926829268293,73.50971108287987,4.482971843949429
4468.45341883656,75.682,68.63036725279979,7.051632747200216
32610.110922729,81.9780487804878,74.4888936982266,7.489155082261192
26324.4066549559,80.412,73.1803366355949,7.231663364405108
1596.02062988281,67.582,68.03238458406504,-0.45038458406504844
23705.9329811299,79.0292682926829,72.63522314103113,6.394045151651767
3528.85858102782,65.278,68.43476252679785,-3.1567625267978485
120000.140729859,81.8,92.68173826045232,-10.881738260452323
5421.6448441887,73.0512195121951,68.8288025145539,4.222416997641204
1257.69857009689,70.967,67.96195274350794,3.0050472564920625
19692.7606711615,76.237,71.7997614734036,4.4372385265963885
23303.077705959,81.0292682926829,72.55135678444066,8.477911508242244
8926.42074591474,71.3,69.55842628681097,1.7415737131890268
22451.3964379368,80.2292682926829,72.37405389348291,7.855214399199994
2555.00751039968,70.905,68.23202634288997,2.6729736571100347
13554.7684784933,72.697,70.52195509054943,2.175044909450577
4168.66065438387,75.319,68.56795643572369,6.751043564276316
616.483657865348,59.11,67.82846470997647,-8.718464709976473
25756.7728723704,80.8731707317073,73.06216671166149,7.811004020045814
239.154133726071,46.609,67.74991230077653,-21.140912300776527
3901.34014965811,70.908,68.51230568927693,2.395694310723073
7147.03518622344,76.452,69.18799404213526,7.26400595786474
12464.0121044827,77.8512195121951,70.29488157642628,7.556337935768823
53940.4073447462,80.5414634146342,78.92943191669849,1.6120314979357033
635.47544942083,61.5795083857409,67.83241841856874,-6.252910032827835
4956.69287735214,53.573,68.73200887710776,-15.159008877107759
2566.06708799222,63.848,68.2343287242544,-4.386328724254398
138.706821676113,55.511,67.7290011929665,-12.218001192966504
620.596147680561,61.795,67.82932084754889,-6.034320847548884
133.169812538096,53.735,67.72784849915452,-13.992848499154519
2258.51964119278,71.681,68.17030353845826,3.510696461541741
15405.6165774073,79.176,70.90726439695598,8.268735603044021
25982.4416197775,82.8317073170732,73.10914640091427,9.722560916158926
6152.26711537703,73.45,68.98090335995659,4.469096640043418
4839.82811114248,72.955,68.70767998591565,4.247320014084352
5292.33985502306,66.047,68.8018838194327,-2.754883819432706
15963.9493171617,75.787,71.02349803105328,4.763501968946727
439.979907805478,50.894,67.79172018320864,-16.89772018320864
7994.64806074889,74.1033658536585,69.3644499754862,4.738915878172307
7037.00803692604,76.275,69.16508860510531,7.109911394894695
967.815864415991,51.544,67.90160500112394,-16.357605001123943
3389.68743360274,72.5634146341463,68.40578989618726,4.15762473795904
233.58124845289,65.874,67.74875213827559,-1.8747521382755963
56739.0265346593,82.4,79.5120480803881,2.8879519196119077
7972.5366498646,73.038,69.35984682496482,3.6781531750351775
642.522641296331,63.708,67.83388550201835,-4.125885502018349
14495.716721687,80.324,70.71784156830098,9.606158431699015
20252.24609375,78.908,71.91623507285709,6.99176492714291
81810.1926481407,82.7024390243903,84.73136004426954,-2.0289210198792347
35084.4363546269,78.9317073170732,75.00399843132062,3.9277088857525797
5143.96072323076,61.661,68.77099427188439,-7.109994271884389
1772.92869122761,70.576,68.06921328030138,2.50678671969861
7875.34536661549,71.485,69.3396135567893,2.145386443210697
432.324025684263,45.231,67.79012638270616,-22.55912638270616
40519.0974905924,77.1439024390244,76.13538545010526,1.0085169889191405
2213.81235053178,70.892,68.16099638074714,2.73100361925286
16446.1647181663,74.5170731707317,71.123885567885,3.3931876028467087
4062.21755993786,54.245,68.54579712674699,-14.300797126746993
912.484104692847,61.653,67.89008604288328,-6.237086042883284
20697.2748530619,80.7756097560976,72.00888109966073,8.766728656436868
3352.11259506043,72.781,68.39796757139163,4.383032428608374
446.290104839041,49.616,67.79303383917194,-18.17703383917194
29978.0889268918,80.355,73.9409597158226,6.414040284177403
40113.7195382428,81.6585365853659,76.05099392292159,5.6075426624443026
1223.33055331575,68.707,67.95479801443196,0.7522019855680355
28301.8645937428,79.7151219512195,73.59200356130813,6.123118389911369
1407.42096413212,59.76,67.99312193120794,-8.23312193120794
3971.91913148166,75.757,68.52699881214815,7.230001187851855
13290.5608347594,76.33,70.4669523790821,5.8630476209178966
3966.48001864663,62.175,68.52586649837525,-6.350866498375254
14529.6767206336,79.714,70.72491135627946,8.989088643720535
17111.0685058941,79.5682926829268,71.26230514830696,8.305987534619831
7770.594223351,74.125,69.31780647798028,4.807193522019716
764.853077774946,60.184,67.85935223570635,-7.675352235706356
4730.83484836107,70.925,68.6849897832405,2.240010216759501
3893.09571382506,74.71,68.51058936374248,6.199410636257511
4065.61628749384,76.071,68.54650467338901,7.524495326610989
27786.0057829276,76.9878048780488,73.48461214398137,3.50319273406744
1650.01385832603,70.166,68.04362488704524,2.1223751129547566
11423.2838427029,79.433,70.07822290792757,9.354777092072439
30799.4775937775,83.1780487804878,74.11195629718097,9.066092483306832
67106.8028083224,78.715,81.67041034000705,-2.955410340007049
3549.70758394618,71.585,68.43910286939996,3.1458971306000336
9611.96360191054,73.979,69.701142505668,4.277857494331997
14214.4202213572,74.96,70.6592813009834,4.300718699016599
525.797325120926,64.113,67.80958564151547,-3.696585641515469
3515.23633611798,71.477,68.4319266496986,3.045073350301408
49040.6947521035,82.909,77.90941041316702,4.9995895868329825
9300.66164923219,75.633,69.63633570734679,5.996664292653207
5836.87663325127,53.914,68.9152454121291,-15.001245412129094
56242.8933645639,81.2365853658537,79.4087631442732,1.8278222215805044
64835.9199754535,83.0512195121951,81.19765825960852,1.8535612525865872
38601.897639231,78.7853658536585,75.73626304486613,3.0491028087923695
971.949318638092,59.217,67.90246550306374,-8.685465503063739
29703.052734375,81.454,73.88370271853712,7.570297281462871
3420.75357067279,54.941,68.41225724039245,-13.471257240392447
45376.314586156,83.7292682926829,77.14656024681375,6.582708045869154
10366.3550754936,74.1943902439024,69.85819162040403,4.336198623498376
36224.2819955817,82.4487804878049,75.24129134238368,7.207489145421221
5223.45178967082,74.4975609756098,68.78754271132333,5.710018264286475
36389.081644098,79.4414634146342,75.27559931087829,4.165864103755908
16104.5520406819,74.278,71.05276868698135,3.2252313130186536
15659.4808675628,80.559,70.96011383047708,9.598886169522913
4365.92929788648,72.066,68.60902379519437,3.4569762048056276
4731.9210318831,63.546,68.68521590477891,-5.139215904778915
413.817607346927,46.784,67.78627371904467,-21.002273719044673
1035.86242628411,60.439,67.91577092515203,-7.476770925152032
800.49072265625,67.675,67.86677127578815,-0.191771275788156
757.848680560444,61.786,67.85789406124347,-6.071894061243469
14055.47265625,70.7436585365854,70.62619161841981,0.11746691816559007
655.097249579917,65.377,67.83650328226673,-2.4595032822667378
654.940947912545,62.7974465200669,67.83647074340679,-5.039024223339894
38782.9175406853,79.8538410660347,75.77394774341923,4.079893322615476
8043.92332253757,74.9951219512195,69.37470809280762,5.6204138584118795
4703.00721784778,78.877,68.67919663089141,10.197803369108584
8813.61705392067,70.567,69.53494282949872,1.0320571705012753
6718.85826635458,76.6024390243903,69.09885622898314,7.503582795407169
10377.5892792557,75.848,69.86053035542078,5.987469644579221
48440.1420151355,77.8243902439025,77.78438742577141,0.04000281813108586
14269.8039878287,74.3219512195122,70.67081108598187,3.6511401335303333
718.833787096781,64.918,67.84977194600947,-2.9317719460094622
48874.8595028454,80.8926829268293,77.87488685345032,3.0177960733789746
1166.73305546337,65.288,67.94301555499909,-2.655015554999096
1425.98954211903,66.457,67.99698753525685,-1.5399875352568557
1650.18943353528,58.285,68.0436614382685,-9.758661438268504
8110.55873961397,77.571,69.3885802449042,8.182419755095793
1266.61340849959,65.374,67.96380863335847,-2.589808633358473
17722.1557669523,77.590243902439,71.38952121150004,6.20072269093896
15883.8618545581,75.7073170731707,71.00682543394184,4.700491639228858
1151.7409703472,59.71,67.93989450475132,-8.229894504751321
2264.21065580365,54.324,68.17148829310871,-13.84748829310871
1082.05706777516,55.249,67.92538771935737,-12.676387719357372
940.243260037952,57.482,67.89586494008114,-10.41386494008114
355.097216151461,59.643,67.77404931596334,-8.131049315963338
763.711124950924,66.292,67.8591145041222,-1.5671145041222019
3853.70288774146,68.817,68.50238857054688,0.3146114294531088
1411.12684746796,63.224,67.99389342149857,-4.769893421498573
3601.2365808718,63.349,68.44983016899677,-5.100830168996772
3645.96708669551,70.5434146341463,68.45914215963731,2.0842724745089924
28737.4391706499,82.0243902439024,73.68268141769995,8.34170882620245
5911.32727055301,66.852,68.93074453571307,-2.0787445357130707
4324.99608157801,71.583,68.60050232377051,2.9824976762294853
6142.49873185177,71.843,68.97886977919809,2.8641302208019113
1366.09274372613,67.332,67.98451822788458,-0.6525182278845847
4520.64100449111,73.7487804878049,68.64123165730894,5.107548830495958
1489.11959777284,62.279,68.01012994168752,-5.73112994168752
1266.17767952941,65.898,67.9637179233605,-2.065717923360509
6360.037502312,74.1756097560976,69.02415697095184,5.151452785145764
5124.21301411137,72.435,68.76688319647612,3.668116803523887
27642.7419759179,73.93,73.45478750405309,0.47521249594691994
2855.94018885769,70.396,68.2946744671092,2.1013255328907974
32844.115660604,82.9463414634147,74.53760877284529,8.408732690569408
314.357396753501,56.285,67.7655681058821,-11.4805681058821
1774.31867585894,68.985,68.06950264711355,0.9154973528864474
15051.5113587425,77.05,70.83354682052239,6.216453179477611
46964.5946777056,80.5878048780488,77.47720818103018,3.1105966970186216
14187.9694531493,77.7243902439024,70.65377478364246,7.070615460259944
43915.228020857,81.190243902439,76.84239144365502,4.347852458783976
2787.47627491891,72.2940907050527,68.28042165878361,4.0136690462690865
402.649047851563,54.94,67.78394864984249,-12.843948649842488
44123.3996470026,77.4878048780488,76.88572858457476,0.6020762934740418
2589.32081035237,67.911,68.23916968102401,-0.3281696810240078
29280.4403170048,82.2756097560976,73.79572332276106,8.479886433336532
10586.0543471363,73.296,69.90392858500114,3.392071414998867
